2.12734 -0.848075 
2.16521 -0.834748 
2.16483 -0.804272 
2.25255 -0.791058 
2.15505 -0.77339 
2.12226 -0.767887 
2.26766 -0.740582 
2.35504 -0.741842 
2.23151 -0.726618 
2.32475 -0.730053 
2.26128 -0.729665 
2.32911 -0.723715 
2.26348 -0.723897 
3.95446 -0.630872 
3.9837 -0.636417 
4.16111 -0.633133 
4.0384 -0.65675 
4.17837 -0.657083 
3.96318 -0.692945 
4.05872 -0.705448 
4.13379 -0.733895 
4.07157 -0.744453 
4.28843 -0.782748 
4.1638 -0.789875 
3.99341 -0.823398 
4.06591 -0.83459 
3.95499 -0.864642 
4.21787 -0.872577 
3.19691 -0.885865 
3.1694 -0.889435 
3.21652 -0.89861 
3.16964 -0.887915 
3.14409 -0.906218 
3.15089 -0.891553 
3.21709 -0.907128 
3.19356 -0.906328 
3.22663 -0.938748 
3.30645 -0.936655 
3.1948 -0.966922 
3.49345 -0.974272 
3.32231 -1.02876 
3.36977 -1.04113 
3.27553 -1.10695 
3.26978 -1.11847 
3.15741 -1.14224 
3.28195 -1.14888 
2.87353 -1.12612 
2.98474 -1.10626 
2.86759 -1.04693 
3.03685 -1.0229 
2.89194 -0.978673 
3.03335 -0.970453 
3.01696 -0.9361 
3.04754 -0.936727 
3.066 -0.910568 
3.10832 -0.908035 
3.02472 -0.895275 
3.12177 -0.905767 
3.12951 -0.89188 
3.06695 -0.893647 
3.04859 -0.889742 
3.13718 -0.884672 
2.47167 -0.870687 
2.29905 -0.862842 
2.34872 -0.835598 
2.21948 -0.820505 
2.21238 -0.790865 
2.32868 -0.77762 
2.23458 -0.745032 
2.32034 -0.730383 
2.32762 -0.704072 
2.25764 -0.692237 
2.19407 -0.65985 
2.28659 -0.649117 
2.15946 -0.64177 
2.35528 -0.638077 
2.30251 -0.640122 
4.15651 -0.563985 
4.10436 -0.561463 
4.1777 -0.559435 
4.03782 -0.589052 
4.2173 -0.607658 
4.24961 -0.646673 
4.202 -0.661507 
4.07032 -0.706182 
4.19151 -0.720463 
4.08614 -0.757243 
4.19122 -0.775013 
4.05201 -0.806767 
4.0663 -0.820448 
4.2846 -0.85761 
4.1406 -0.872472 
3.15348 -0.893792 
3.1739 -0.892315 
3.20794 -0.914575 
3.18311 -0.901922 
3.16547 -0.912418 
3.20343 -0.904338 
3.15751 -0.920308 
3.29758 -0.917418 
3.18598 -0.940395 
3.23392 -0.941982 
3.28607 -0.974152 
3.32893 -0.98705 
3.17479 -1.0315 
3.3738 -1.04072 
3.2436 -1.1018 
3.24811 -1.11811 
3.10063 -1.14176 
3.2134 -1.14162 
3.08939 -1.11659 
3.0021 -1.11032 
2.99117 -1.03482 
2.988 -1.03474 
2.9485 -0.995792 
3.07208 -0.980773 
2.95867 -0.945198 
3.05655 -0.945378 
3.06437 -0.923453 
3.06576 -0.924692 
3.07808 -0.911548 
3.11643 -0.907075 
3.14011 -0.901275 
3.0461 -0.904135 
3.04236 -0.894885 
2.41947 -0.890757 
1.9936 -0.872677 
2.18477 -0.857165 
2.20912 -0.82152 
2.30682 -0.803827 
2.20356 -0.770788 
2.32556 -0.758593 
2.11411 -0.71858 
2.20951 -0.710317 
1.98411 -0.665792 
2.2329 -0.640243 
2.14978 -0.601148 
2.11814 -0.588985 
2.22216 -0.560243 
2.18564 -0.56195 
2.19695 -0.563397 
4.18302 -0.501708 
4.03993 -0.51187 
4.26149 -0.512987 
4.05455 -0.54268 
4.17502 -0.55938 
4.12161 -0.605198 
4.20047 -0.62987 
4.04635 -0.675232 
4.14856 -0.695213 
4.03121 -0.738805 
4.00657 -0.754435 
4.18873 -0.788965 
4.22391 -0.810553 
4.0894 -0.846147 
4.16188 -0.861035 
4.122 -0.8978 
3.1926 -0.89921 
3.18196 -0.916775 
3.23181 -0.914153 
3.19298 -0.924998 
3.18943 -0.92018 
3.1671 -0.935013 
3.17393 -0.9267 
3.21743 -0.947823 
3.21264 -0.94778 
3.18675 -0.974007 
3.27026 -0.989308 
3.32289 -1.03097 
3.32663 -1.03804 
3.27793 -1.10304 
3.28857 -1.11162 
3.06135 -1.12922 
3.14356 -1.13969 
3.05051 -1.10415 
3.10526 -1.1069 
3.02678 -1.04291 
3.02415 -1.03067 
3.01389 -0.983148 
3.03028 -0.98396 
3.02122 -0.957335 
3.12477 -0.943353 
3.10183 -0.926275 
3.12177 -0.928763 
3.08694 -0.921367 
3.08608 -0.924328 
3.12405 -0.913172 
3.13018 -0.916363 
3.05051 -0.898088 
2.21986 -0.889942 
2.09331 -0.861548 
2.02658 -0.847122 
2.20663 -0.808233 
2.33903 -0.790927 
2.06608 -0.74926 
2.07922 -0.734757 
2.07284 -0.69345 
2.3538 -0.676458 
1.95755 -0.627117 
2.07231 -0.604147 
2.04 -0.571417 
2.14211 -0.536482 
1.92639 -0.522463 
1.99293 -0.509253 
2.07193 -0.498297 
4.44989 -0.496855 
4.32065 -0.475722 
4.34308 -0.539452 
4.68286 -0.518997 
4.42486 -0.545442 
4.1382 -0.582053 
4.21696 -0.603685 
3.94655 -0.653872 
4.15268 -0.675122 
4.02286 -0.719932 
4.09477 -0.733398 
3.97013 -0.777965 
4.12914 -0.795307 
4.27041 -0.834987 
3.95115 -0.854128 
4.18791 -0.88735 
4.09151 -0.904482 
3.15176 -0.916388 
3.18234 -0.919617 
3.15267 -0.928918 
3.15075 -0.927393 
3.14706 -0.93716 
3.17812 -0.932483 
3.14265 -0.958258 
3.22486 -0.952602 
3.16892 -0.977535 
3.30707 -0.991815 
3.2007 -1.03109 
3.32557 -1.03322 
3.28828 -1.09877 
3.28118 -1.11257 
3.10296 -1.13293 
3.2066 -1.13763 
2.98714 -1.11393 
3.05737 -1.09571 
2.95119 -1.04871 
3.02443 -1.03453 
2.96614 -0.984618 
2.99117 -0.984778 
3.06916 -0.946718 
3.11178 -0.959017 
3.10382 -0.935037 
3.05023 -0.939898 
3.06408 -0.924212 
3.13733 -0.930118 
3.08742 -0.920035 
3.07295 -0.917298 
2.09062 -0.900238 
2.20069 -0.88817 
2.07001 -0.852625 
2.11478 -0.832223 
2.01968 -0.796403 
2.08904 -0.772853 
2.15524 -0.731228 
2.18027 -0.712117 
2.15491 -0.66803 
1.96637 -0.650883 
2.05189 -0.609252 
2.20874 -0.582713 
1.78421 -0.557427 
2.19129 -0.521413 
1.961 -0.511495 
2.20361 -0.476872 
1.74998 -0.474387 
4.59629 -0.521342 
4.41024 -0.524727 
4.48526 -0.549907 
4.37741 -0.557265 
4.56378 -0.580078 
4.24731 -0.612958 
4.16418 -0.628763 
4.17947 -0.657323 
4.05728 -0.67358 
4.21567 -0.712003 
4.25574 -0.730832 
4.23091 -0.77117 
4.21404 -0.788802 
4.08135 -0.825557 
4.12952 -0.850283 
3.97493 -0.885853 
4.02095 -0.898283 
3.19039 -0.92041 
3.21752 -0.926832 
3.14298 -0.937622 
3.21388 -0.934203 
3.18426 -0.944932 
3.17021 -0.940038 
3.182 -0.95659 
3.15473 -0.962447 
3.1682 -0.983057 
3.23536 -0.986907 
3.22385 -1.03396 
3.25019 -1.04337 
3.19787 -1.0959 
3.31877 -1.10693 
3.12975 -1.13671 
3.19734 -1.13478 
3.0671 -1.11015 
3.0067 -1.10145 
2.95406 -1.04753 
3.05713 -1.03002 
3.00497 -0.996067 
3.11844 -0.978617 
3.0321 -0.956657 
3.11312 -0.957028 
3.11254 -0.940693 
3.13402 -0.944707 
3.06835 -0.940747 
3.13862 -0.931963 
3.13953 -0.9252 
3.06159 -0.91799 
2.23453 -0.897952 
1.81921 -0.883443 
1.60234 -0.84549 
2.11814 -0.82818 
2.09935 -0.788883 
2.16397 -0.772017 
2.25524 -0.729317 
2.07643 -0.711728 
1.96704 -0.676225 
2.0051 -0.660178 
1.99935 -0.626003 
1.97006 -0.605737 
1.90985 -0.585413 
1.69054 -0.556615 
1.90338 -0.539087 
1.81551 -0.525345 
1.70905 -0.52215 
4.53857 -0.706177 
3.96419 -0.713877 
4.01251 -0.714092 
4.00781 -0.716932 
4.05383 -0.71372 
4.10488 -0.705117 
3.93092 -0.709115 
4.04856 -0.712445 
3.95096 -0.718775 
4.12094 -0.736858 
4.17506 -0.747035 
4.14645 -0.77628 
4.27578 -0.79237 
4.26849 -0.827122 
4.11538 -0.849383 
4.66388 -0.880482 
4.4124 -0.897242 
3.45798 -0.921578 
3.23603 -0.92793 
3.18493 -0.942115 
3.19768 -0.940595 
3.15919 -0.950527 
3.19308 -0.950225 
3.21091 -0.962892 
3.19226 -0.962955 
3.20367 -0.986228 
3.18157 -0.993027 
3.17769 -1.03159 
3.21436 -1.03794 
3.20079 -1.09997 
3.20631 -1.10752 
3.2042 -1.1396 
3.15199 -1.13218 
3.07774 -1.1113 
3.1194 -1.0986 
3.06173 -1.04079 
3.04951 -1.03217 
2.98455 -0.994082 
3.05727 -0.982907 
3.07285 -0.960523 
3.12424 -0.964858 
3.07712 -0.947302 
3.11619 -0.952457 
3.05895 -0.93996 
3.05358 -0.93941 
3.0623 -0.927102 
3.13459 -0.917412 
2.34939 -0.896557 
2.01182 -0.881198 
2.02744 -0.848742 
2.13367 -0.831135 
2.0889 -0.795085 
2.15078 -0.779457 
2.10251 -0.748928 
2.21526 -0.735512 
2.0748 -0.713872 
2.24172 -0.71506 
1.9912 -0.702677 
2.01807 -0.708343 
2.31487 -0.71345 
2.30155 -0.715747 
1.69836 -0.711633 
2.26396 -0.710122 
1.58364 -0.705485 
3.56018 -0.878442 
3.58904 -0.873537 
3.70744 -0.866212 
3.72872 -0.846708 
3.89339 -0.847152 
3.96841 -0.824095 
4.10273 -0.814087 
4.02785 -0.794705 
4.03533 -0.78113 
4.10359 -0.77637 
4.09937 -0.778355 
3.96639 -0.797483 
4.06102 -0.808157 
4.15987 -0.835508 
3.9779 -0.854115 
4.23551 -0.887427 
4.04127 -0.899847 
3.7642 -0.92454 
3.189 -0.928295 
3.18335 -0.940235 
3.14706 -0.942055 
3.18867 -0.9552 
3.24734 -0.95676 
3.20861 -0.969637 
3.16019 -0.963858 
3.19116 -0.98988 
3.2135 -0.995183 
3.17582 -1.03284 
3.24063 -1.04214 
3.17285 -1.10231 
3.23958 -1.11022 
2.97094 -1.14342 
3.16431 -1.13426 
3.06921 -1.11427 
3.08838 -1.10092 
3.08455 -1.04094 
3.07688 -1.03668 
3.01389 -0.992428 
3.07793 -0.992477 
3.12266 -0.964368 
3.08359 -0.962425 
3.01389 -0.953917 
3.09318 -0.952705 
3.07764 -0.943687 
3.14083 -0.945843 
3.10372 -0.930522 
2.28525 -0.924767 
1.97337 -0.901418 
2.1631 -0.883833 
2.20754 -0.855785 
2.20232 -0.836328 
2.29273 -0.810008 
2.20241 -0.80155 
2.34939 -0.778018 
2.29637 -0.77535 
2.16828 -0.7884 
2.28175 -0.794853 
2.34248 -0.82329 
2.2166 -0.821992 
2.49502 -0.84494 
2.53279 -0.843903 
2.63212 -0.874158 
2.57603 -0.868613 
2.59248 -0.87882 
3.55864 -0.98644 
3.36057 -0.976385 
3.56085 -0.960185 
3.62556 -0.941345 
3.65989 -0.925782 
3.66463 -0.900838 
3.71204 -0.892792 
3.59297 -0.864327 
3.98893 -0.861477 
3.93591 -0.839862 
3.97924 -0.822235 
4.02641 -0.813092 
4.21864 -0.818727 
4.12238 -0.84447 
4.15881 -0.857138 
4.17914 -0.886472 
4.08768 -0.903312 
4.45324 -0.930028 
3.19816 -0.933255 
3.21724 -0.949982 
3.16106 -0.947712 
3.22165 -0.962083 
3.15358 -0.954017 
3.14476 -0.976158 
3.28646 -0.967885 
3.18025 -0.986728 
3.17347 -0.99561 
3.17179 -1.03075 
3.17275 -1.03142 
3.24983 -1.11057 
3.1634 -1.10851 
3.13934 -1.14119 
3.14653 -1.1396 
3.0252 -1.11057 
3.10399 -1.09494 
3.08004 -1.03789 
3.04375 -1.0305 
3.10372 -0.990432 
3.08354 -0.986952 
3.067 -0.964402 
3.11921 -0.96639 
3.11134 -0.952647 
3.13948 -0.959617 
3.12812 -0.952118 
3.03258 -0.950738 
3.06437 -0.930553 
2.11939 -0.929582 
2.10472 -0.900135 
2.14556 -0.885002 
2.0795 -0.861038 
2.26425 -0.844527 
2.15313 -0.822657 
2.02399 -0.813293 
2.3246 -0.823538 
2.27374 -0.831007 
2.31037 -0.8621 
2.58342 -0.861728 
2.60202 -0.89095 
2.69559 -0.900488 
2.74367 -0.925223 
2.65139 -0.94483 
2.67776 -0.960672 
2.65398 -0.97887 
2.6558 -0.993818 
3.40716 -1.0629 
3.43209 -1.04854 
3.57648 -1.02838 
3.48904 -1.00572 
3.65854 -0.986627 
3.5968 -0.968158 
3.6456 -0.958645 
3.72815 -0.924872 
3.83035 -0.91321 
3.77263 -0.885617 
3.93941 -0.882853 
4.05613 -0.847827 
4.11548 -0.839838 
3.93409 -0.848505 
4.04185 -0.857035 
4.2753 -0.888558 
4.17588 -0.900385 
4.09496 -0.926412 
3.94348 -0.938982 
3.15712 -0.949495 
3.19327 -0.95283 
3.15252 -0.961445 
3.21249 -0.96022 
3.17515 -0.971782 
3.17697 -0.970013 
3.14624 -0.991253 
3.17481 -0.993107 
3.20846 -1.03143 
3.18157 -1.03359 
3.17544 -1.10801 
3.26489 -1.1116 
3.12577 -1.14767 
3.15013 -1.14599 
2.97669 -1.11525 
3.11691 -1.10308 
2.95397 -1.03721 
3.12783 -1.03063 
3.11312 -0.991777 
3.10087 -0.990883 
3.14111 -0.97029 
3.074 -0.975507 
3.11815 -0.95878 
3.12597 -0.964983 
3.13181 -0.954347 
3.11863 -0.948285 
3.07208 -0.935592 
2.06205 -0.927768 
2.04959 -0.903493 
2.15889 -0.885213 
2.09992 -0.859437 
2.26128 -0.845153 
2.23491 -0.83949 
2.33587 -0.85647 
2.27825 -0.887705 
2.52877 -0.902908 
2.61016 -0.920147 
2.64784 -0.932055 
2.67613 -0.952465 
2.70556 -0.972988 
2.73768 -0.991118 
2.68916 -1.0062 
2.74295 -1.03053 
2.81351 -1.04885 
2.83671 -1.07174 
3.36632 -1.12838 
3.36134 -1.10236 
3.45913 -1.0873 
3.43209 -1.05926 
3.61952 -1.03542 
3.61118 -1.02361 
3.57916 -1.00256 
3.55001 -0.98213 
3.58712 -0.97 
3.65049 -0.944513 
3.87282 -0.933967 
3.75902 -0.905983 
4.04223 -0.890168 
4.23542 -0.86231 
4.1987 -0.861365 
4.01697 -0.886437 
4.12526 -0.902223 
4.38853 -0.925067 
4.05393 -0.939015 
3.15463 -0.953758 
3.25276 -0.953492 
3.21647 -0.96632 
3.20079 -0.964448 
3.16566 -0.978843 
3.31431 -0.974797 
3.16964 -0.990898 
3.21311 -0.99783 
3.18406 -1.02585 
3.30611 -1.03766 
3.1611 -1.09548 
3.33046 -1.11366 
3.04457 -1.15248 
3.18579 -1.15134 
3.07812 -1.11285 
3.11024 -1.0963 
3.09759 -1.03644 
3.12637 -1.02337 
3.11868 -0.995715 
3.12055 -0.991883 
3.11058 -0.976737 
3.10981 -0.978995 
3.13814 -0.962662 
3.12865 -0.964677 
3.11523 -0.955327 
3.05243 -0.95217 
2.25668 -0.936393 
1.98008 -0.925288 
2.17077 -0.901962 
2.19479 -0.884758 
2.21123 -0.8634 
2.10826 -0.861785 
2.20548 -0.886877 
2.54334 -0.908467 
2.52953 -0.935398 
2.73049 -0.948335 
2.62061 -0.969015 
2.65705 -0.987117 
2.55638 -1.00659 
2.77066 -1.0113 
2.65206 -1.0333 
2.82636 -1.06342 
2.80805 -1.08681 
2.85656 -1.10412 
2.77382 -1.12899 
3.32136 -1.17972 
3.26968 -1.15273 
3.43343 -1.12521 
3.44705 -1.10389 
3.35597 -1.07919 
3.49709 -1.05824 
3.5621 -1.04638 
3.55931 -1.02609 
3.66046 -1.01434 
3.61636 -0.99077 
3.66123 -0.973042 
3.57302 -0.948817 
3.70054 -0.937095 
4.01241 -0.901557 
3.9918 -0.882642 
4.01232 -0.888622 
3.99429 -0.899992 
4.10464 -0.926585 
4.16054 -0.935983 
3.17481 -0.95245 
3.17141 -0.960393 
3.14437 -0.971557 
3.17822 -0.971035 
3.22131 -0.978102 
3.19365 -0.973735 
3.17836 -0.996777 
3.22126 -0.994148 
3.20952 -1.02488 
3.20401 -1.03799 
3.1438 -1.10494 
3.19993 -1.11707 
3.0846 -1.15367 
3.16875 -1.14721 
2.99701 -1.11834 
3.12275 -1.10013 
3.08527 -1.03027 
3.11892 -1.02529 
3.1065 -0.991153 
3.05626 -0.989738 
3.10013 -0.978305 
3.13709 -0.977323 
3.11226 -0.967193 
3.09883 -0.972363 
3.1007 -0.96128 
3.12414 -0.955472 
2.05899 -0.939202 
2.0285 -0.926577 
2.10203 -0.900102 
2.16819 -0.883457 
2.20203 -0.885257 
2.24354 -0.898255 
2.67387 -0.938068 
2.55638 -0.95591 
2.6117 -0.979572 
2.67095 -0.985682 
2.74142 -1.00817 
2.71189 -1.01977 
2.69156 -1.04412 
2.75364 -1.05895 
2.77651 -1.08653 
2.858 -1.09924 
2.85589 -1.13072 
3.08455 -1.14927 
2.85503 -1.17969 
3.34398 -1.2096 
3.21244 -1.19169 
3.48444 -1.16027 
3.32663 -1.13687 
3.42039 -1.11599 
3.42845 -1.09836 
3.64282 -1.08158 
3.41081 -1.05537 
3.59388 -1.04099 
3.59287 -1.02471 
3.6734 -1.0033 
3.59402 -0.998378 
3.67964 -0.980963 
3.85787 -0.94685 
3.94137 -0.928453 
4.09419 -0.897217 
4.10014 -0.899262 
4.1685 -0.924478 
4.18067 -0.93878 
3.28099 -0.954622 
3.23104 -0.957897 
3.15569 -0.972453 
3.1507 -0.97202 
3.21657 -0.979725 
3.15104 -0.97862 
3.20132 -0.989428 
3.1902 -0.995662 
3.17376 -1.02285 
3.1472 -1.03461 
3.15947 -1.09946 
3.19876 -1.11441 
3.08877 -1.15387 
3.26354 -1.15831 
3.08531 -1.11599 
3.08903 -1.10003 
3.00622 -1.03305 
3.08143 -1.01551 
3.10698 -0.990907 
3.11734 -0.994777 
3.08371 -0.979535 
3.12136 -0.980463 
3.12597 -0.967503 
3.08762 -0.977097 
3.07764 -0.961393 
3.11101 -0.955692 
2.1121 -0.939097 
2.24613 -0.924635 
2.13856 -0.905003 
2.24134 -0.897257 
2.25073 -0.926343 
2.54468 -0.945073 
2.58783 -0.978618 
2.69818 -0.992508 
2.7325 -1.0173 
2.71237 -1.02081 
2.73585 -1.04287 
2.83499 -1.05321 
2.7301 -1.08507 
2.88005 -1.0981 
2.79108 -1.11896 
2.8836 -1.13961 
2.93623 -1.16357 
3.00037 -1.17769 
3.02688 -1.20782 
3.282 -1.23302 
3.38118 -1.21228 
3.37111 -1.19491 
3.29365 -1.16577 
3.36373 -1.14036 
3.4248 -1.12868 
3.42845 -1.0984 
3.51857 -1.08623 
3.55126 -1.06561 
3.43382 -1.05484 
3.45376 -1.02348 
3.62058 -1.02742 
3.56708 -1.01034 
3.69766 -0.983397 
3.86132 -0.967218 
3.96956 -0.925093 
4.01294 -0.91402 
4.16121 -0.92559 
4.70879 -0.937865 
3.30841 -0.956788 
3.23555 -0.962337 
3.22098 -0.975442 
3.32299 -0.972948 
3.14792 -0.98364 
3.19365 -0.979362 
3.15473 -0.994037 
3.16738 -0.988572 
3.15401 -1.02355 
3.21494 -1.03542 
3.21489 -1.0947 
3.16312 -1.11172 
3.10876 -1.16433 
3.17314 -1.16341 
3.05233 -1.12092 
3.09222 -1.10387 
3.06556 -1.03116 
3.09716 -1.02541 
3.12688 -0.991825 
3.12597 -0.994725 
3.12515 -0.975838 
3.10406 -0.984162 
3.11758 -0.973553 
3.11281 -0.978622 
2.97276 -0.963855 
3.12251 -0.957937 
2.02054 -0.940285 
2.12399 -0.926887 
2.27854 -0.913998 
2.23674 -0.924122 
2.5768 -0.966663 
2.68773 -0.991043 
2.66778 -1.01602 
2.88197 -1.01873 
2.59636 -1.03913 
2.8091 -1.05806 
2.58668 -1.06569 
2.8766 -1.0854 
2.78264 -1.10593 
2.92338 -1.11999 
2.82214 -1.14702 
2.91389 -1.16307 
2.91399 -1.19805 
2.99174 -1.21149 
3.02578 -1.23665 
3.32433 -1.25635 
3.30995 -1.23497 
3.29557 -1.20689 
3.34552 -1.18648 
3.50208 -1.16466 
3.37668 -1.15053 
3.45376 -1.12778 
3.53046 -1.11318 
3.67868 -1.08042 
3.47255 -1.07641 
3.63093 -1.07007 
3.40208 -1.05537 
3.67369 -1.04255 
3.68577 -1.02031 
3.64714 -1.00161 
3.91577 -0.96027 
4.09515 -0.941182 
4.19678 -0.92746 
4.31317 -0.936708 
3.27639 -0.95789 
3.22673 -0.966805 
3.14888 -0.975443 
3.17582 -0.975175 
3.18349 -0.987035 
3.14878 -0.984777 
3.14207 -0.995952 
3.15104 -0.992063 
3.19284 -1.0275 
3.17692 -1.03008 
3.14639 -1.09163 
3.16786 -1.11321 
3.0834 -1.16615 
3.16695 -1.16156 
3.01724 -1.11425 
3.09433 -1.10653 
3.09735 -1.0333 
3.10391 -1.0182 
3.06556 -0.994325 
3.10679 -0.99674 
3.14102 -0.980643 
3.13498 -0.984957 
3.11139 -0.975382 
3.05166 -0.978515 
3.11077 -0.961782 
1.80434 -0.956927 
2.1213 -0.937387 
2.10568 -0.926493 
2.21143 -0.941538 
2.57172 -0.959772 
2.61812 -1.00256 
2.61457 -1.02129 
2.70096 -1.03914 
2.87372 -1.05793 
2.62407 -1.06616 
2.84017 -1.07562 
2.7627 -1.08386 
2.80297 -1.10763 
2.89884 -1.1271 
2.85992 -1.14248 
2.86816 -1.16773 
3.01849 -1.1884 
2.91984 -1.20558 
2.97564 -1.2387 
3.01907 -1.2482 
3.19672 -1.26803 
3.17747 -1.24818 
3.23675 -1.22478 
3.15358 -1.20694 
3.51665 -1.18232 
3.46143 -1.16555 
3.42921 -1.14936 
3.51473 -1.1214 
3.40927 -1.10897 
3.50189 -1.09641 
3.62542 -1.09195 
3.52566 -1.08667 
3.61569 -1.06554 
3.59354 -1.05442 
3.53544 -1.03592 
3.6503 -0.99685 
3.63189 -0.972935 
4.03562 -0.937525 
4.45967 -0.941497 
4.10841 -0.95738 
3.22486 -0.963068 
3.19893 -0.98009 
3.18162 -0.979065 
3.15257 -0.984473 
3.19466 -0.983018 
3.14274 -0.993237 
3.20314 -0.996398 
3.15607 -1.01549 
3.1461 -1.02556 
3.15933 -1.10623 
3.20765 -1.1231 
3.1066 -1.16172 
3.17064 -1.16396 
3.11566 -1.11636 
3.13908 -1.09712 
3.13133 -1.02529 
3.13435 -1.02729 
3.05435 -0.993202 
3.11158 -0.99256 
3.09744 -0.98403 
3.13886 -0.9844 
3.08119 -0.976878 
3.08282 -0.980905 
3.04687 -0.9653 
3.11499 -0.961873 
1.96704 -0.939497 
2.0028 -0.937802 
2.61151 -0.975405 
2.65609 -0.99329 
2.78552 -1.03456 
2.89385 -1.05185 
2.68667 -1.06645 
2.90191 -1.07714 
2.59214 -1.08817 
2.76941 -1.09908 
2.73691 -1.10733 
2.83997 -1.12273 
2.85819 -1.14128 
2.84323 -1.16056 
2.81716 -1.18558 
2.9462 -1.20656 
2.89194 -1.23042 
3.0159 -1.25219 
3.04773 -1.26036 
3.24389 -1.27157 
3.21244 -1.26534 
3.30017 -1.2458 
3.246 -1.2212 
3.47984 -1.19582 
3.23354 -1.17981 
3.44072 -1.15642 
3.39949 -1.14036 
3.43151 -1.13307 
3.52317 -1.11251 
3.56574 -1.10709 
3.41272 -1.09867 
3.54426 -1.08802 
3.36287 -1.07512 
3.61478 -1.06386 
3.33066 -1.02965 
3.77858 -1.0091 
4.08164 -0.956097 
4.05009 -0.948397 
4.00522 -0.95637 
3.22615 -0.967668 
3.18186 -0.979757 
3.14528 -0.979538 
3.1786 -0.990557 
3.19289 -0.986788 
3.17045 -1.00042 
3.1775 -0.991087 
3.20238 -1.02459 
3.17908 -1.03421 
3.27562 -1.09763 
3.23536 -1.11505 
3.05847 -1.16855 
3.18181 -1.16798 
3.09318 -1.11883 
3.11101 -1.09605 
3.11671 -1.02883 
3.13143 -1.0188 
3.09644 -0.988848 
3.11719 -0.99279 
3.11714 -0.984008 
3.1414 -0.989085 
3.11547 -0.979217 
3.13287 -0.979445 
3.10377 -0.966225 
3.13479 -0.958295 
2.28276 -0.95005 
2.12341 -0.956767 
2.80795 -1.00782 
2.86394 -1.03574 
2.70005 -1.06993 
2.77631 -1.06668 
2.65455 -1.09246 
2.86394 -1.10074 
2.64113 -1.10097 
2.86643 -1.11788 
2.75004 -1.13213 
2.91495 -1.13684 
2.82559 -1.16246 
2.9369 -1.17601 
2.93173 -1.19289 
3.03901 -1.21856 
2.95426 -1.24218 
3.00708 -1.26344 
3.06346 -1.2735 
3.2088 -1.2811 
3.1948 -1.27366 
3.31014 -1.25274 
3.31397 -1.23082 
3.39815 -1.21065 
3.33583 -1.19167 
3.42078 -1.17645 
3.50054 -1.15337 
3.51051 -1.13832 
3.3506 -1.14061 
3.49211 -1.12098 
3.52667 -1.1165 
3.50936 -1.09976 
3.44762 -1.10202 
3.34331 -1.0892 
3.5178 -1.05925 
